fdic_certificate_number,institution_name,state_name,fdic_id,docket,active,address,total_assets,bank_charter_class,change_code_1,change_code_2,change_code_3,change_code_4,change_code_5,change_code_6,change_code_7,change_code_8,change_code_9,change_code_10,change_code_11,change_code_12,change_code_13,change_code_14,change_code_15,occ_charter,chartering_agency,conservatorship,city,category_code,county_fips_code,county_name,established_date,last_updated,effective_date,end_effective_date,denovo_institute,total_deposits,equity_capital,fdic_geo_region,fdic_supervisory_region,fdic_supervisory_region_code,fed_reserve_district,fed_reserve_district_id,fed_reserve_unique_id,federal_charter,fdic_field_office,iba,inactive_flag,insurance_fund_membership,secondary_insurance_fund,deposit_insurance_date,credit_card_institution,bank_insurance_fund_member,insured_commercial_bank,deposit_insurance_fund_member,fdic_insured,saif_insured,insured_savings_institute,new_cert_number,oakar_institute,ots_region,last_structural_change,qbp_region,regulator,report_date,reporting_period_end_date,state_chartered,return_on_assets,roa_quarterly,roa_pretax,row_pretax_quarterly,return_on_equity,roe_quarterly,run_date,sasser_institute,law_sasser,state,state_fips_code,trade_name_1,trade_name_2,trade_name_3,trade_name_4,trade_name_5,trade_name_6,zip_code,occ_district,ultimate_cert_number,cfpb_supervisory_flag,cfpb_supervisory_start_date,cfpb_supervisory_end_date,offices_count,parent_fdic_cert,parent_parcert,high_holder_city,total_domestic_deposits,ffiec_call_report_filer,holding_company_flag,ag_lending_flag,ownership_type,top_holder,net_income,quarterly_net_income,office_count_domestic,office_count_foreign,office_count_us_territories,rssd_id,holding_company_state,subchap_s_indicator,trust_powers_status,asset_concentration_hierarchy,primary_specialization,csa_name,csa_fips_code,csa_indicator,cbsa_name,cbsa_fips_code,cbsa_metro_flag,cbsa_micro_flag,cbsa_division_name,cbsa_division_fips_code,cbsa_division_flag
31592,Security Federal Savings Bank,Alabama,44426,7228,False,301 3rd Ave S,34069.0,SB,240.0,410.0,,,,,,,,,,,,,,707228,OCC,False,Jasper,33,1127,Walker,1970-01-01,2022-10-03,2022-09-30,2022-09-30,False,29874.0,4111.0,5,Atlanta,5,Atlanta,6,558574,True,Shelby,False,True,DIF,,1971-03-22,False,False,False,True,True,False,True,0,False,Southeast,2022-10-03,2,OCC,2021-12-31,2022-06-30,False,-1.4066070947889562,-2.56,-1.5148076405419528,-2.78,-11.92,-21.62,2022-10-14,False,False,AL,1,,,,,,,35501,5,31592,False,,,,,0.0,JASPER,29874.0,False,,False,False,SE-FED BANCSHARES INC,-533.0,-229.0,1.0,0.0,0.0,3814712.0,AL,True,0.0,7.0,Other Specialized Under 1 Billion,"Birmingham-Hoover-Talladega, AL",142.0,True,"Jasper, AL",27530.0,False,True,,,False
15282,Heritage Community Bank,Missouri,9627,0,True,100 E Locust St,204901.0,NM,520.0,,,,,,,,,,,,,,,0,STATE,False,Union,21,29071,Franklin,1935-08-19,2022-10-03,2022-10-01,,False,175946.0,17119.0,11,Kansas City,11,Kansas City,8,499743,False,Columbia Mo,False,False,DIF,,1935-09-19,False,False,True,True,True,False,False,0,False,West,2022-10-03,4,FDIC,2022-06-30,2022-06-30,True,1.2447962313759835,1.14,1.2447962313759835,1.14,14.17,13.47,2022-10-14,False,False,MO,29,,,,,,,63084,4,15282,False,,,4.0,,0.0,MARTHASVILLE,175946.0,False,,False,False,HERITAGE MANAGEMENT CO INC,1212.0,568.0,4.0,0.0,0.0,3575723.0,MO,True,0.0,4.0,Commercial Lending Specialization,"St. Louis-St. Charles-Farmington, MO-IL",476.0,True,"St. Louis, MO-IL",41180.0,True,False,,,False
16442,Citizens Bank of Florida,Florida,10611,0,False,156 Geneva Dr,495584.0,NM,240.0,410.0,,,,,,,,,,,,,,0,STATE,False,Oviedo,21,12117,Seminole,1946-07-01,2022-10-03,2022-09-30,2022-09-30,False,453631.0,37694.0,5,Atlanta,5,Atlanta,6,131034,False,Tampa,False,True,DIF,,1946-07-01,False,False,True,True,True,False,False,0,False,Southeast,2022-10-03,2,FDIC,2022-03-31,2022-06-30,True,0.724262026581318,0.72,0.9564165558485662,0.96,9.87,9.87,2022-10-14,False,False,FL,12,,,,,,,32765,5,16442,False,,,,,0.0,OVIEDO,453631.0,False,,False,False,CITIZENS BCORP OF OVIEDO INC,964.0,964.0,7.0,0.0,0.0,2958347.0,FL,False,0.0,4.0,Commercial Lending Specialization,"Orlando-Lakeland-Deltona, FL",422.0,True,"Orlando-Kissimmee-Sanford, FL",36740.0,True,False,,,False
27046,Community National Bank & Trust,Kansas,38558,11836,True,14 N Lincoln Ave,1873737.0,N,810.0,,,,,,,,,,,,,,,21389,OCC,False,Chanute,3,20133,Neosho,1987-09-04,2022-10-03,2022-09-23,,False,1632957.0,137604.0,11,Kansas City,11,Kansas City,10,923752,True,Springfield Mo,False,False,DIF,,1987-09-04,False,False,True,True,True,False,False,0,False,Western,2022-10-03,4,OCC,2022-06-30,2022-06-30,False,0.9014031175715758,0.97,1.1554157813913373,1.25,11.18,12.83,2022-10-14,False,False,KS,20,,,,,,,66720,4,27046,False,,,40.0,,0.0,CHANUTE,1632957.0,False,,False,False,COMMUNITY BCORP INC,8570.0,4602.0,39.0,0.0,0.0,1247398.0,KS,False,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
2229,RSNB Bank,Wyoming,1480,13484,True,200 2nd St,397743.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Rock Springs,13,56037,Sweetwater,1892-05-23,2022-10-03,2022-10-03,,False,385671.0,9967.0,14,San Francisco,14,San Francisco,10,550952,False,Billings,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-10-03,6,FED,2022-06-30,2022-06-30,True,1.2097748259901902,1.23,1.2097748259901902,1.23,16.86,24.65,2022-10-14,False,False,WY,56,,,,,,,82901,4,2229,False,,,2.0,,0.0,ROCK SPRINGS,385671.0,False,,False,False,RSNB BCORP,2504.0,1251.0,2.0,0.0,0.0,2718167.0,WY,True,1.0,7.0,Other Specialized Under 1 Billion,,,False,"Rock Springs, WY",40540.0,False,True,,,False
29294,Prevail Bank,Wisconsin,42128,3235,True,675 E Broadway Ave,920761.0,SB,440.0,,,,,,,,,,,,,,,703235,OCC,False,Medford,33,55119,Taylor,1935-02-18,2022-10-03,2022-09-30,,False,757494.0,132712.0,9,Chicago,9,Chicago,9,27070,True,Eau Claire,False,False,DIF,,1935-02-18,False,False,False,True,True,False,True,0,False,Central,2022-10-03,3,OCC,2022-06-30,2022-06-30,False,0.5983370946838069,0.55,0.7486719704448637,0.68,3.99,3.78,2022-10-14,False,False,WI,55,,,,,,,54451,3,29294,False,,,9.0,,0.0,,757494.0,False,,False,True,,2790.0,1281.0,9.0,0.0,0.0,,,False,0.0,4.0,Commercial Lending Specialization,,,,,,,,,,
58133,Patriot Community Bank,Massachusetts,440228,0,True,237 Lexington St,200390.0,SM,520.0,,,,,,,,,,,,,,,0,STATE,False,Woburn,15,25017,Middlesex,2006-04-03,2022-09-30,2022-07-31,,False,168232.0,31698.0,2,New York,2,New York,1,3437166,False,North Boston,False,False,DIF,,2006-04-03,False,False,False,True,True,False,False,0,False,Northeast,2022-09-30,1,FED,2022-06-30,2022-06-30,True,0.8586007261308998,0.87,1.1618094397016976,1.22,5.6,5.6,2022-10-14,False,False,MA,25,,,,,,,1801,1,58133,False,,,1.0,,0.0,,168232.0,False,,False,False,,875.0,441.0,1.0,0.0,0.0,,,False,1.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
58458,HTLF Bank,Colorado,452215,0,True,1800 Larimer St,2792485.0,NM,810.0,,,,,,,,,,,,,,,0,STATE,False,Denver,21,8031,Denver,2006-11-01,2022-09-28,2022-09-17,,False,2449838.0,317377.0,13,Dallas,11,Kansas City,10,3465226,False,Denver,False,False,DIF,,2006-11-01,False,False,True,True,True,False,False,0,False,Western,2022-09-28,5,FDIC,2022-06-30,2022-06-30,True,1.10434772242876,1.13,1.4342436769020372,1.46,8.62,9.22,2022-10-14,False,False,CO,8,,,,,,,80202,4,58458,False,,,31.0,,0.0,DUBUQUE,2449838.0,False,True,False,False,HEARTLAND FINANCIAL USA INC,14977.0,7657.0,22.0,0.0,0.0,1206546.0,IA,False,1.0,4.0,Commercial Lending Specialization,"Denver-Aurora, CO",216.0,True,"Denver-Aurora-Lakewood, CO",19740.0,True,False,,,False
58818,Minnesota Bank & Trust,Minnesota,469351,0,False,7701 France Ave S,850913.0,NM,223.0,,,,,,,,,,,,,,,0,STATE,False,Edina,21,27053,Hennepin,2008-04-15,2022-09-28,2022-09-17,2022-09-17,False,734755.0,105233.0,11,Kansas City,11,Kansas City,9,3686928,False,Minneapolis,False,True,DIF,,2008-04-15,False,False,True,True,True,False,False,58458,False,West,2022-09-28,4,FDIC,2022-06-30,2022-06-30,True,1.3715467073975878,1.36,1.7760038295082574,1.78,10.41,10.79,2022-10-14,False,False,MN,27,,,,,,,55435,3,58458,False,,,,,0.0,DUBUQUE,734755.0,False,True,False,False,HEARTLAND FINANCIAL USA INC,5931.0,2948.0,2.0,0.0,0.0,1206546.0,IA,False,1.0,4.0,Commercial Lending Specialization,"Minneapolis-St. Paul, MN-WI",378.0,True,"Minneapolis-St. Paul-Bloomington, MN-WI",33460.0,True,False,,,False
58402,Metro Phoenix Bank,Arizona,450889,0,False,4686 E Van Buren St,399030.0,NM,223.0,,,,,,,,,,,,,,,0,STATE,False,Phoenix,21,4013,Maricopa,2007-09-13,2022-09-27,2022-09-16,2022-09-16,False,354529.0,43829.0,14,San Francisco,11,Kansas City,12,3634394,False,Phoenix,False,True,DIF,,2007-09-13,False,False,True,True,True,False,False,3931,False,Western,2022-09-27,6,FDIC,2022-06-30,2022-06-30,True,0.6704536641495642,-0.46,0.9031181793289456,-0.62,6.35,-4.37,2022-10-14,False,False,AZ,4,,,,,,,85008,4,3931,False,,,,,0.0,PHOENIX,354529.0,False,,False,False,MPB BHC INC,1412.0,-492.0,1.0,0.0,0.0,5581791.0,AZ,False,0.0,4.0,Commercial Lending Specialization,"Phoenix-Mesa, AZ",429.0,True,"Phoenix-Mesa-Chandler, AZ",38060.0,True,False,,,False
33802,Tioga-Franklin Savings Bank,Pennsylvania,48082,9466,True,320 E Girard Ave,57893.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Philadelphia,42,42101,Philadelphia,1873-03-31,2022-09-27,2022-09-23,,False,46899.0,6502.0,2,New York,2,New York,3,885579,False,Philadelphia,False,False,DIF,,2000-07-01,False,False,False,True,True,False,True,0,False,Northeast,2022-09-27,1,FDIC,2022-06-30,2022-06-30,True,0.4440602701649124,-0.04,0.562702327079202,-0.01,4.05,-0.37,2022-10-14,False,False,PA,42,,,,,,,19125,1,33802,False,,,1.0,,0.0,,46899.0,False,,False,True,,131.0,-6.0,1.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",428.0,True,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980.0,True,False,"Philadelphia, PA",37964.0,True
28837,The Brattleboro Savings and Loan Association,Vermont,41671,2460,True,221 Main St,290878.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Brattleboro,15,50025,Windham,1912-01-01,2022-09-27,2022-08-31,,False,266261.0,22419.0,2,New York,2,New York,1,580874,False,Windsor,False,False,DIF,,1962-03-09,False,False,False,True,True,False,False,0,False,Northeast,2022-09-27,1,FED,2022-06-30,2022-06-30,True,0.3681845617329488,0.43,0.460063040708202,0.53,4.96,5.68,2022-10-14,False,False,VT,50,Park Place Financial Advisors,,,,,,5301,1,28837,False,,,5.0,,0.0,,266261.0,False,,False,False,,549.0,316.0,5.0,0.0,0.0,,,False,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
3931,"Alerus Financial, National Association",North Dakota,2563,10999,True,401 Demers Ave,3292904.0,N,810.0,,,,,,,,,,,,,,,13790,OCC,False,Grand Forks,3,38035,Grand Forks,1933-09-30,2022-09-27,2022-09-16,,False,2696204.0,294169.0,11,Kansas City,11,Kansas City,9,933256,True,Fargo,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-09-27,4,OCC,2022-06-30,2022-06-30,False,1.3230408198608856,1.32,1.7116702110191533,1.71,13.99,14.4,2022-10-14,False,False,ND,38,,,,,,,58201,3,3931,False,,,17.0,,0.0,GRAND FORKS,2696204.0,False,,False,False,ALERUS FINANCIAL CORP,22091.0,10902.0,16.0,0.0,0.0,2067007.0,ND,False,1.0,4.0,Commercial Lending Specialization,,,False,"Grand Forks, ND-MN",24220.0,True,False,,,False
5270,"Keen Bank, National Association",Minnesota,3541,11110,True,101 State St N,175384.0,N,510.0,,,,,,,,,,,,,,,6544,OCC,False,Waseca,3,27161,Waseca,1902-12-18,2022-09-26,2022-09-24,,False,160111.0,13218.0,11,Kansas City,11,Kansas City,9,837354,True,Mankato,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-09-26,4,OCC,2022-06-30,2022-06-30,False,1.2177568598779958,1.35,1.3422742123420686,1.49,15.14,17.47,2022-10-14,False,False,MN,27,,,,,,,56093,3,5270,False,,,3.0,,0.0,WASECA,160111.0,False,,False,False,FRANKSON INVESTMENT CORP,1066.0,596.0,3.0,0.0,0.0,1122534.0,MN,True,0.0,4.0,Commercial Lending Specialization,,,,,,,,,,
57038,Nicolet National Bank,Wisconsin,334440,0,True,111 N Washington St,7360489.0,N,810.0,,,,,,,,,,,,,,,24107,OCC,False,Green Bay,3,55009,Brown,2000-10-31,2022-09-26,2022-08-26,,False,6334088.0,972439.0,9,Chicago,9,Chicago,7,2941068,True,Appleton,False,False,DIF,,2000-10-31,False,False,True,True,True,False,False,0,False,Central,2022-09-26,3,OCC,2022-06-30,2022-06-30,False,1.3051752662204206,1.33,1.730360630861541,1.78,9.88,9.99,2022-10-14,False,False,WI,55,,,,,,,54301,3,57038,False,,,61.0,,0.0,GREEN BAY,6334088.0,False,,False,False,NICOLET BANKSHARES INC,48648.0,24475.0,53.0,0.0,0.0,3103603.0,WI,False,1.0,4.0,Commercial Lending Specialization,"Green Bay-Shawano, WI",267.0,True,"Green Bay, WI",24580.0,True,False,,,False
32489,HomeStreet Bank,Washington,45323,8324,True,"601 Union Street, Suite 2000",8557681.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Seattle,21,53033,King,1986-08-18,2022-09-26,2022-07-29,,False,6213383.0,748551.0,14,San Francisco,14,San Francisco,12,258771,False,Seattle,False,False,DIF,,1986-08-18,False,False,True,True,True,False,False,0,False,West,2022-09-26,6,FDIC,2022-06-30,2022-06-30,True,1.0814732625068653,0.97,1.35318045139821,1.23,11.04,10.46,2022-10-14,False,False,WA,53,,,,,,,98101,4,32489,False,,,57.0,,0.0,SEATTLE,6213383.0,False,,False,False,HOMESTREET INC,41801.0,19522.0,62.0,0.0,0.0,3843507.0,WA,False,0.0,4.0,Commercial Lending Specialization,"Seattle-Tacoma, WA",500.0,True,"Seattle-Tacoma-Bellevue, WA",42660.0,True,False,"Seattle-Bellevue-Kent, WA",42644.0,True
23137,Charter Bank,Wisconsin,16208,10163,False,1010 W Clairemont Ave,1135126.0,SM,221.0,,,,,,,,,,,,,,,0,STATE,False,Eau Claire,13,55035,Eau Claire,1980-06-19,2022-09-26,2022-08-26,2022-08-26,False,879016.0,103107.0,9,Chicago,9,Chicago,9,160650,False,Eau Claire,False,True,DIF,,1980-06-19,False,False,True,True,True,False,False,57038,False,Central,2022-09-26,3,FED,2022-06-30,2022-06-30,True,1.785681719911399,2.02,1.7877995476084672,2.02,17.51,22.0,2022-10-14,False,False,WI,55,,,,,,,54701,3,57038,False,,,,,0.0,EAU CLAIRE,879016.0,False,,False,False,CHARTER BANKSHARES INC,10118.0,5713.0,4.0,0.0,0.0,3485989.0,WI,True,0.0,4.0,Commercial Lending Specialization,"Eau Claire-Menomonie, WI",232.0,True,"Eau Claire, WI",20740.0,True,False,,,False
26403,Bank of Idaho,Idaho,33012,9739,True,399 North Capital Avenue,821782.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Idaho Falls,21,16019,Bonneville,1985-09-25,2022-09-26,2022-07-29,,False,741593.0,70354.0,14,San Francisco,14,San Francisco,12,300960,False,Salt Lake City,False,False,DIF,,1985-09-25,False,False,True,True,True,False,False,0,False,Western,2022-09-26,6,FDIC,2022-06-30,2022-06-30,True,0.8503409402066142,0.7,1.1760857407771188,0.95,9.3,7.8,2022-10-14,False,False,ID,16,,,,,,,83402,4,26403,False,,,20.0,,0.0,IDAHO FALLS,741593.0,False,,False,False,BANK OF IDAHO HOLDING CO,3297.0,1385.0,16.0,0.0,0.0,2561671.0,ID,False,1.0,4.0,Commercial Lending Specialization,"Idaho Falls-Rexburg-Blackfoot, ID",292.0,True,"Idaho Falls, ID",26820.0,True,False,,,False
5116,Granite Bank,Minnesota,3422,14374,True,202 2nd Ave S,136067.0,NM,810.0,,,,,,,,,,,,,,,0,STATE,False,Cold Spring,21,27145,Stearns,1902-01-01,2022-09-25,2022-07-22,,False,123644.0,12132.0,11,Kansas City,11,Kansas City,9,311256,False,Minneapolis,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-09-25,4,FDIC,2022-06-30,2022-06-30,True,1.2865063661089475,1.47,1.6948322997000485,1.94,14.78,16.8,2022-10-14,False,False,MN,27,,,,,,,56320,3,5116,False,,,2.0,,0.0,COLD SPRING,123644.0,False,,False,False,FIRST BANCSHARES COLD SPRING,920.0,516.0,1.0,0.0,0.0,1247969.0,MN,False,0.0,4.0,Commercial Lending Specialization,"Minneapolis-St. Paul, MN-WI",378.0,True,"St. Cloud, MN",41060.0,True,False,,,False
57581,Maple Bank,Minnesota,366038,0,False,11660 Theatre Drive  North,82389.0,NM,221.0,,,,,,,,,,,,,,,0,STATE,False,Champlin,21,27053,Hennepin,2003-08-04,2022-09-25,2022-07-22,2022-07-22,False,64360.0,11185.0,11,Kansas City,11,Kansas City,9,3151417,False,Minneapolis,False,True,DIF,,2003-08-04,False,False,True,True,True,False,False,5116,False,West,2022-09-25,4,FDIC,2022-06-30,2022-06-30,True,0.275079139831896,-1.03,0.3951533675362951,-1.37,2.24,-8.04,2022-10-14,False,False,MN,27,,,,,,,55316,3,5116,False,,,,,0.0,CHAMPLIN,64360.0,False,,False,False,MAPLE FINANCIAL HOLDING CO,126.0,-227.0,1.0,0.0,0.0,3151426.0,MN,False,0.0,4.0,Commercial Lending Specialization,"Minneapolis-St. Paul, MN-WI",378.0,True,"Minneapolis-St. Paul-Bloomington, MN-WI",33460.0,True,False,,,False
29613,Rosedale Federal Savings and Loan Association,Maryland,42447,3758,True,9616 Belair Rd,1068623.0,SB,810.0,,,,,,,,,,,,,,,703758,OCC,False,Nottingham,38,24005,Baltimore,1908-01-01,2022-09-25,2022-07-07,,False,822714.0,240064.0,2,New York,2,New York,5,86675,True,Baltimore,False,False,DIF,,1936-03-28,False,False,False,True,True,False,True,0,False,Southeast,2022-09-25,1,OCC,2022-06-30,2022-06-30,False,0.2431935278797955,0.25,0.3355431196732832,0.35,1.05,1.11,2022-10-14,False,False,MD,24,,,,,,,21236,1,29613,False,,,15.0,,0.0,,822714.0,False,,False,True,,1293.0,674.0,11.0,0.0,0.0,,,False,0.0,5.0,Mortgage Lending Specialization,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548.0,True,"Baltimore-Columbia-Towson, MD",12580.0,True,False,,,False
28684,Chesapeake Bank of Maryland,Maryland,41518,2148,False,2001 East Joppa Road,241453.0,SB,223.0,,,,,,,,,,,,,,,702148,OCC,False,Parkville,33,24005,Baltimore,1913-01-01,2022-09-25,2022-07-07,2022-07-07,False,189996.0,46062.0,2,New York,2,New York,5,204077,True,Baltimore,False,True,DIF,,1958-08-27,False,False,False,True,True,False,True,29613,False,Southeast,2022-09-25,1,OCC,2022-06-30,2022-06-30,False,0.0568973084863691,0.1,0.0885972375002033,0.14,0.31,0.53,2022-10-14,False,False,MD,24,,,,,,,21234,1,29613,False,,,,,0.0,PARKVILLE,189996.0,False,,False,False,CBM BCORP INC,70.0,60.0,4.0,0.0,0.0,3831960.0,MD,False,0.0,4.0,Commercial Lending Specialization,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",548.0,True,"Baltimore-Columbia-Towson, MD",12580.0,True,False,,,False
5304,"Bank First, N.A.",Wisconsin,3569,10916,True,402 N 8th St,2960643.0,N,810.0,,,,,,,,,,,,,,,4975,OCC,False,Manitowoc,3,55071,Manitowoc,1894-01-01,2022-09-24,2022-08-12,,False,2608305.0,325283.0,9,Chicago,9,Chicago,7,594947,True,Appleton,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Central,2022-09-24,3,OCC,2022-06-30,2022-06-30,False,1.5465962879104969,1.66,2.0503638340056014,2.18,13.79,14.89,2022-10-14,False,False,WI,55,,,,,,,54220,3,5304,False,,,27.0,,0.0,MANITOWOC,2608305.0,False,,False,False,BANK FIRST CORP,22743.0,12186.0,20.0,0.0,0.0,1208009.0,WI,False,0.0,4.0,Commercial Lending Specialization,,,False,"Manitowoc, WI",31820.0,False,True,,,False
13240,Denmark State Bank,Wisconsin,8375,11945,False,103 Main St,679960.0,NM,221.0,,,,,,,,,,,,,,,0,STATE,False,Denmark,21,55009,Brown,1909-03-21,2022-09-24,2022-08-12,2022-08-12,False,615593.0,61760.0,9,Chicago,9,Chicago,7,222446,False,Appleton,False,True,DIF,,1934-01-01,False,False,True,True,True,False,False,5304,False,Central,2022-09-24,3,FDIC,2022-06-30,2022-06-30,True,0.7966449236976205,0.93,1.0702075714009256,1.26,8.9,10.33,2022-10-14,False,False,WI,55,,,,,,,54208,3,5304,False,,,,,0.0,DENMARK,615593.0,False,,False,False,DENMARK BANCSHARES INC,2717.0,1582.0,7.0,0.0,0.0,1209789.0,WI,False,0.0,4.0,Commercial Lending Specialization,"Green Bay-Shawano, WI",267.0,True,"Green Bay, WI",24580.0,True,False,,,False
12229,First Bank,Missouri,7773,12597,True,11947 Olive Boulevard,6685028.0,SM,520.0,,,,,,,,,,,,,,,0,STATE,False,Creve Coeur,13,29189,St. Louis,1906-07-30,2022-09-24,2022-09-22,,False,6149502.0,497435.0,11,Kansas City,11,Kansas City,8,169653,False,St. Louis,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-09-24,4,FED,2022-06-30,2022-06-30,True,0.6223734993828147,0.58,0.8358188811397487,0.78,7.8,7.66,2022-10-14,False,False,MO,29,,,,,,,63141,4,12229,False,,,79.0,,0.0,CREVE COEUR,6149502.0,False,,False,False,FB CORP,21274.0,9934.0,78.0,0.0,0.0,1118797.0,MO,False,1.0,4.0,Commercial Lending Specialization,"St. Louis-St. Charles-Farmington, MO-IL",476.0,True,"St. Louis, MO-IL",41180.0,True,False,,,False
93,Riverside Bank,Arkansas,73,12630,True,103 W Main St,63144.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Sparkman,21,5039,Dallas,1916-01-01,2022-09-23,2022-08-31,,False,53353.0,5554.0,13,Dallas,13,Dallas,8,977045,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-09-23,5,FDIC,2022-06-30,2022-06-30,True,2.031998131495972,2.07,2.031998131495972,2.07,22.6,23.48,2022-10-14,False,False,AR,5,,,,,,,71763,5,93,False,,,2.0,,0.0,LITTLE ROCK,53353.0,False,,False,False,RIVERSIDE BANCSHARES INC,638.0,327.0,2.0,0.0,0.0,2155342.0,AR,True,0.0,4.0,Commercial Lending Specialization,,,,,,,,,,
1399,Frandsen Bank & Trust,Minnesota,921,11453,True,116 Central St W,2698290.0,SM,810.0,,,,,,,,,,,,,,,0,STATE,False,Lonsdale,13,27131,Rice,1901-08-01,2022-09-23,2022-09-17,,False,2462105.0,197327.0,11,Kansas City,11,Kansas City,9,751656,False,Mankato,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-09-23,4,FED,2022-06-30,2022-06-30,True,1.5943400411041946,1.6,1.744118995165082,1.81,17.9,20.0,2022-10-14,False,False,MN,27,,,,,,,55046,3,1399,False,,,40.0,,0.0,ARDEN HILLS,2462105.0,False,True,False,False,FRANDSEN FINANCIAL CORP,21566.0,10762.0,39.0,0.0,0.0,1128358.0,MN,True,1.0,4.0,Commercial Lending Specialization,"Minneapolis-St. Paul, MN-WI",378.0,True,"Faribault-Northfield, MN",22060.0,False,True,,,False
12193,Pine Island Bank,Minnesota,7744,12466,False,128 S Main St,156508.0,NM,223.0,,,,,,,,,,,,,,,0,STATE,False,Pine Island,21,27049,Goodhue,1931-07-27,2022-09-23,2022-09-17,2022-09-17,False,129339.0,21963.0,11,Kansas City,11,Kansas City,9,729459,False,Minneapolis,False,True,DIF,,1934-01-01,False,False,True,True,True,False,False,1399,False,West,2022-09-23,4,FDIC,2022-06-30,2022-06-30,True,1.7489162265069695,1.68,1.8828239654274568,1.94,11.56,11.47,2022-10-14,False,False,MN,27,,,,,,,55963,3,1399,False,,,,,0.0,ARDEN HILLS,129339.0,False,True,False,False,FRANDSEN FINANCIAL CORP,1293.0,640.0,1.0,0.0,0.0,1128358.0,MN,True,0.0,4.0,Commercial Lending Specialization,"Minneapolis-St. Paul, MN-WI",378.0,True,"Red Wing, MN",39860.0,False,True,,,False
30976,Gouverneur Savings and Loan Association,New York,43810,6199,True,42 Church St,130193.0,SL,810.0,,,,,,,,,,,,,,,0,STATE,False,Gouverneur,35,36089,St. Lawrence,1892-01-01,2022-09-22,2022-09-16,,False,101807.0,25341.0,2,New York,2,New York,2,905673,False,Syracuse,False,False,DIF,,1958-07-21,False,False,False,True,True,False,True,0,False,Northeast,2022-09-22,1,FDIC,2022-06-30,2022-06-30,True,1.433398125438877,1.06,1.7112239601884782,1.25,7.13,5.35,2022-10-14,False,False,NY,36,,,,,,,13642,1,30976,False,,,5.0,,0.0,GOUVERNEUR,101807.0,False,,False,False,CAMBRAY MUTUAL HOLDING CO,939.0,344.0,2.0,0.0,0.0,3793077.0,NY,False,0.0,5.0,Mortgage Lending Specialization,,,False,"Ogdensburg-Massena, NY",36300.0,False,True,,,False
